i	xs-	ys-	xs+	ys+	xl-	yl-	xl+	yl+	theta	
	0.568344645166	-0.872086366968	0.948784297391	0.771654772166	0.417936269391	0.336982752934	0.885531700366	0.595443543096	-0.294923758457
	0.376139276157	-0.582976286158	0.817990652292	0.791409181252	0.45205706705	-0.482669443303	0.919325162049	-0.146795917871	0.000193060816322
	0.563178296811	-0.0671966070706	0.925061289367	0.899674551874	0.622010533927	0.675968815829	0.927108659021	0.216021881911	0
	0.584657637089	-0.546980314497	0.904523114432	0.23766612669	0.630617269617	-0.0783307015927	0.896049577111	0.357970360159	0
	0.399765355711	-0.317049771619	0.835934318773	0.118542887942	0.615567775895	-0.0730519423947	0.91876190504	0.303309473696	0
	0.634281470227	-0.593453773877	0.80181203584	0.588266091021	0.63532826621	0.751192205741	0.843879674833	0.316023992275	0
	0.51691620153	-0.502541054093	0.888177113197	0.786707467908	0.600360502021	-0.200116421409	0.943186412965	-0.302143094096	0
	0.672600621969	-0.711295456216	0.933882420946	0.499948488525	0.644750908231	-0.231504514509	0.831763914725	0.330737953987	0
	0.479698276405	-0.415137044871	0.887520451673	0.387756233459	0.660405925069	-0.673352015868	0.935516188915	-0.020390638001	0
	0.502439285383	-0.529388127307	0.932886950494	0.163909171549	0.524034226189	0.297784926325	0.846943654446	-0.0422102275931	0
	0.533323440459	-0.565628398989	0.834652453274	0.563832134102	0.462406843305	-0.0231966165352	0.858868668009	-0.31396692025	0
	0.602768290211	-0.0243784091895	0.823510829509	0.0257177953434	0.671911535852	0.0766614895638	0.934152181959	0.633483090247	0
	0.576486792271	-0.682345781672	0.937264556987	0.661686931322	0.646038402616	-0.88176093405	0.818556130875	0.837128119407	0
	0.407726971468	-0.447664133103	0.86936008612	0.686109655194	0.597830384787	0.62105352244	0.878485465208	0.691376007819	0
	0.437310288507	-0.375673102285	0.900989589675	0.308529947402	0.471910279385	-0.645923535577	0.864170099459	0.336242820011	0
	0.486030288674	-0.435831108465	0.82144465635	0.262756107898	0.665325244631	-0.243064208506	0.864057455098	-0.340033327358	0
	0.49957821858	-0.252251345171	0.904433418273	0.881823705291	0.527076587526	0.81596418991	0.890457689817	-0.576359934323	0
	0.585740046808	-0.0421054039468	0.938919962087	0.170034764205	0.456673863498	0.715991886242	0.80210359125	-0.11867256314	0
	0.639909841929	-0.438451096192	0.91559143712	0.225574636884	0.375337816279	-0.0234527012471	0.828936449027	0.775341764014	-0.269401878222
	0.547828321559	-0.886061723508	0.820661229089	0.0272958276836	0.588128362704	-0.878836070503	0.874647066245	-0.318968331884	-0.466438079832
	0.639540139785	-0.171784940859	0.913924830892	0.590491997014	0.463377977787	0.875384121577	0.826655003445	-0.63267364143	0
	0.6539009357	-0.153018956406	0.879136384135	0.801463595328	0.513697399215	-0.540304478742	0.861632934951	0.87113477136	0
	0.416430155581	-0.761211266635	0.929446962139	0.638266275952	0.509969887664	0.564201877697	0.809078333668	0.730351920081	-0.552864766312
	0.663305857123	-0.701725280061	0.921773861407	0.613243079546	0.575436194873	-0.896219975666	0.874987440441	-0.72889291331	-0.373626625561
	0.406250096556	-0.304783540603	0.854118363419	0.423910837602	0.63961275637	-0.741350919578	0.860633145939	0.0519630362557	0
	0.584017958179	-0.813214096481	0.820708953067	0.700007373424	0.627725751894	-0.688860113683	0.870688583974	-0.702475367096	0
	0.456460139236	-0.170978892256	0.926593075225	0.297338885202	0.661299115325	-0.322748356218	0.84710800869	0.385323031591	0
	0.590587037043	-0.00472446238297	0.936671472483	0.463781223186	0.493139751094	-0.791322721853	0.868090362845	-0.358000949068	0
	0.662444207446	-0.185322308191	0.843305231186	0.379840387205	0.470415546253	0.0228717636706	0.802661224193	0.726413618657	0
	0.392210795727	-0.121292175399	0.81273731344	0.839272619488	0.61544373171	0.165055815797	0.825953989117	0.102528927025	0
	0.640549422243	-0.206785755351	0.815212142487	0.574733778367	0.51785050129	0.254022732545	0.91925653391	0.498434231401	0.460356117579
	0.559178398698	-0.735920549516	0.858822233278	0.467841290314	0.410956269948	-0.870908727415	0.893808602659	-0.55284181162	-0.493045710034
	0.402658602585	-0.0787004511766	0.903905341281	0.166297323671	0.612714866901	0.0324688171061	0.811642998223	-0.444486711537	0
	0.383735574079	-0.395875359447	0.916925910739	0.613892043524	0.659216850872	-0.768699700954	0.930245175495	-0.507883156167	0
	0.486943125014	-0.600298227298	0.945703805689	0.486497348759	0.48657284955	-0.387092221653	0.838857954624	0.182197195237	0
	0.441169398319	-0.441459161618	0.816321723813	0.70314855811	0.53740356044	0.586697639983	0.919984003476	0.609034008151	0.589234376345
	0.545552503364	-0.762282844948	0.808658689433	0.64546585933	0.407526644647	0.33958682109	0.889884868152	-0.13356420309	0
	0.624734001914	-0.299489055766	0.934848109136	0.268040398287	0.540780807936	0.032138775916	0.944822315181	0.861682233354	0
	0.661863980464	-0.320209911898	0.800273477702	0.211397078183	0.415848411988	-0.239539451603	0.842781505409	-0.766434910504	0
	0.429575736078	-0.871419831381	0.901055864522	0.720768549224	0.692699851502	0.115926467373	0.864146935269	-0.658186515804	0
	0.378605471355	-0.88661890071	0.946328898959	0.697609751236	0.491417072302	0.359978067917	0.856843742518	-0.262278687949	0
	0.403827598529	-0.0932927393425	0.851221683629	0.0450568109909	0.41834382303	-0.47826335316	0.937758216892	-0.116483412733	0
	0.400043118482	-0.80318662902	0.904827397897	0.763564615831	0.451534173145	-0.160729215081	0.858565416331	-0.644534454323	-0.561705829507
	0.388928430138	-0.232507534426	0.848744005657	0.297407671864	0.667254507621	-0.815689113308	0.862118404366	0.141361342771	0
	0.37585994789	-0.0392897034859	0.869004750549	0.346040339566	0.612634788323	-0.791416369354	0.867105711275	0.785743386978	0
	0.675549416539	-0.785416292797	0.864025715328	0.466665658367	0.391159088574	0.294294304577	0.916623384936	0.701694791562	-0.259271687184
	0.580025942992	-0.84672391635	0.897886695037	0.210555561823	0.546730518796	-0.742497402496	0.889545659336	-0.114599144191	-0.378205844589
	0.691185999855	-0.163100545278	0.934726205898	0.283948694392	0.5855266538	-0.370862318596	0.8961993342	0.827671134337	0
	0.51043089799	-0.0695268962118	0.90597912607	0.644202665053	0.657317048026	0.489222282691	0.828083796413	-0.0419015576891	0
	0.582887443014	-0.723755554388	0.800230870891	0.794073955795	0.47345376639	0.0809176336446	0.8909784349	0.483800931949	0.454503576705
	0.539509431385	-0.510949563523	0.887561913426	0.359158555901	0.414051128095	0.786969332376	0.806424304498	0.0713417733904	-0.337793338264
	0.5496172276	-0.289834416854	0.802310483769	0.172490759251	0.594563906722	-0.888612783022	0.910631318913	0.271068972095	0
	0.630834940198	-0.609578787245	0.807227169989	0.703073196493	0.529230234303	-0.279222842083	0.803648923404	-0.37724876465	0
	0.422578407861	-0.178494874654	0.941698326018	0.619592742851	0.529964467133	-0.00156847656676	0.939507695435	-0.397542863947	0
	0.492289551846	-0.326216888754	0.894855664139	0.0920780814513	0.688867984044	0.81628391736	0.90187524939	-0.410122764518	0.694615706365
	0.673786499621	-0.546218547702	0.923073006023	0.891537944852	0.648763460937	-0.0856886385369	0.852385447676	-0.811022290776	-0.406905073158
	0.439956702779	-0.0561160003107	0.892174742731	0.0613264463015	0.409903139441	0.609708586725	0.834056001865	-0.771502798808	0
	0.682518022252	-0.209975428933	0.802677250674	0.874311787297	0.404034730222	0.648838780709	0.839769463628	0.465513629931	0.331580724032
	0.577251634835	-0.565947276888	0.902747530242	0.495614633868	0.665937730041	-0.543242389369	0.865692217031	-0.408135283714	-0.480155709392
	0.650702165531	-0.140810803196	0.929008442333	0.249062132657	0.673002861267	-0.0869573513746	0.937903263301	0.414513049501	0
	0.699495017453	-0.0704318282157	0.868844811079	0.47490397442	0.648231943221	-0.146381644656	0.814364175686	0.682052592562	0
	0.521809366377	-0.0671966070706	0.949282584478	0.899773258456	0.580389667581	0.675968815829	0.927108659021	0.216021881911	0
	0.577251634835	-0.565947276888	0.900546850248	0.495614633868	0.665937730041	-0.543242389369	0.865692217031	-0.408135283714	-0.481791785843
	0.654039073131	-0.154175380391	0.923073006023	0.891537944852	0.648763460937	-0.0856886385369	0.864153323867	-0.808783563316	0
	0.673648361887	-0.545077817239	0.876366822315	0.801463595328	0.513697399215	-0.540304478742	0.840097235772	0.87113477136	-0.339936374605
	0.492491658264	-0.767399075461	0.841756611331	0.878987502496	0.489103948013	0.778102312978	0.917900922867	0.88352685137	0
	0.696541807866	-0.596556540108	0.81700439272	0.292056418476	0.478449476793	0.710231132377	0.881352828353	-0.833794333958	0
	0.672600621969	-0.642178426353	0.933882420946	0.486192176238	0.641302839713	0.130292487306	0.831763914725	0.809276748876	-0.262547413699
	0.624734001914	-0.299489055766	0.93559560783	0.281796719075	0.546771068025	-0.278260607366	0.944822315181	0.480497361444	0
	0.544667576679	-0.0748334238587	0.945604520692	0.324135748034	0.677635409285	-0.719622553412	0.84563603344	0.428737130386	0
	0.439956702779	-0.583417373335	0.892174742731	0.0613264463015	0.409903139441	0.609708586725	0.899716439991	-0.771502798808	0
	0.576486792271	-0.682345781672	0.937264556987	0.683381821424	0.646038402616	-0.88176093405	0.818556130875	0.837128119407	0
	0.439956702779	-0.0561160003107	0.892174742731	0.0613264463015	0.409903139441	0.609708586725	0.834056001865	-0.771502798808	0
	0.568012454947	-0.546980314497	0.90824209659	0.242585408739	0.634465420087	-0.758386166817	0.896049577111	0.857440795457	-0.453193431193
	0.37585994789	-0.0192989591813	0.869004750549	0.341121057538	0.599070041213	-0.110559511055	0.867105711275	0.279972311436	0
	0.621037746255	-0.88508733812	0.820661229089	0.0113948247696	0.422618556345	-0.878836070503	0.874647066245	0.591489685957	-0.0865397136709
	0.547899345751	-0.873060750783	0.948784297391	0.810745491589	0.583486712057	0.336982752934	0.885531700366	-0.315087073008	0
	0.644080501625	-0.673055524655	0.910505807719	0.351890439938	0.500154569667	0.476971177421	0.932841744811	-0.678258515636	-0.308768574695
	0.565855312027	-0.86958192852	0.863174725086	0.239349619052	0.660643953504	0.27588128579	0.884156369294	0.527161021569	-0.285745550716
	0.504688284454	-0.845312697275	0.933780651051	0.413816019809	0.504129028265	0.524623749195	0.825108474764	-0.859519891331	-0.421505763802
	0.559178398698	-0.735920549516	0.858822233278	0.467841290314	0.410956269948	-0.870908727415	0.893808602659	-0.55284181162	-0.493045710034
	0.562138939268	-0.100339167778	0.813033239776	0.277248151466	0.443864543298	-0.0773575098603	0.826990059837	0.102528927025	0
	0.401729888952	-0.816603743571	0.81173126182	0.85973276386	0.634914459296	0.174597718739	0.80776498807	-0.745160443952	0.665073027224
	0.407339177562	-0.450523280645	0.910617549024	0.134111539606	0.375337816279	-0.0234527012471	0.830367384781	0.773509361894	-0.451266845874
	0.647835126234	-0.633977062907	0.809581754995	0.75047863141	0.467517159863	-0.651252810804	0.871989740756	0.628622434126	0
	0.429575736078	-0.871419831381	0.901055864522	0.720768549224	0.692699851502	0.115926467373	0.863450209733	-0.567818840682	0
	0.684007288772	-0.546218547702	0.923073006023	0.891537944852	0.648763460937	-0.0856886385369	0.852385447676	-0.811022290776	-0.394946140611
	0.566947982965	-0.430138921301	0.888612886854	0.395280491754	0.53643951367	-0.638482399391	0.933554907326	0.527206988222	-0.498971649016
	0.515596056277	-0.621784118374	0.884704947087	0.25286205609	0.508090296575	0.548071906155	0.82689039551	0.264964194414	-0.40225265515
	0.539509431385	-0.510949563523	0.887561913426	0.298498205779	0.409710870514	0.786969332376	0.806424304498	-0.0506748943961	-0.406960359608
	0.486030288674	-0.435831108465	0.82144465635	0.262756107898	0.665325244631	-0.243064208506	0.864057455098	-0.340033327358	0
	0.532447127918	-0.880953109092	0.818185040794	0.455580311278	0.482318436118	-0.12542184405	0.85587232232	-0.720085638731	0
	0.530321757027	-0.853820786852	0.92580830342	0.628614908001	0.527972332891	-0.385586289331	0.89934808179	-0.83306131453	-0.424586925666
	0.639909841929	-0.438451096192	0.915049560585	0.164187149999	0.52712858191	0.30518200895	0.813309656016	0.745037399556	-0.482230683123
	0.502439285383	-0.529388127307	0.933044101977	0.225296658437	0.377581703584	-0.0308497844784	0.846943654446	-0.0128400628748	0
	0.566219702222	-0.397467955812	0.931188677787	0.00639248448913	0.591972299415	-0.246486790344	0.934733794245	-0.232040809655	-0.436039552398
	0.438783568788	-0.319721351554	0.944354869975	0.0652261040553	0.687877210059	-0.598550177341	0.920134201081	0.38899186662	-0.554745884404
	0.550433205936	-0.556130413331	0.888471497551	0.276658533141	0.532317353541	-0.62457891329	0.938452485069	0.274207325464	-0.464873120683
	0.518106377413	-0.430138921301	0.884846336391	0.441700726664	0.512212456705	0.534487656731	0.83446986341	0.517963855121	0
	0.536134474781	-0.302470101331	0.854118363419	0.427949494665	0.63961275637	-0.770193484529	0.860477681775	0.0519630362557	0
	0.415623753675	-0.520766395015	0.887561913426	0.378284660721	0.414051128095	0.808949600551	0.806424304498	0.0713417733904	0
	0.422452274011	-0.170215415722	0.936518014342	0.464884738108	0.529677388482	-0.00156847656676	0.916538100048	-0.397542863947	0
	0.674994315532	-0.875391484951	0.873212640853	0.61951152923	0.391767747728	-0.069806266435	0.939592503165	0.701694791562	0
	0.635207649689	-0.158211656783	0.846975543126	0.269198524073	0.686573624869	0.806663971476	0.899060867461	-0.891206672426	0
	0.397334252097	-0.753828476399	0.915896666889	0.890464164216	0.491673524744	-0.792902746939	0.939747289208	0.315185214919	-0.564903423081
	0.438783568788	-0.319721351554	0.944354869975	0.0652261040553	0.68698557913	-0.598550177341	0.920134201081	0.38899186662	-0.554615526756
	0.475166147649	-0.417783818267	0.803460367414	0.205393835478	0.693340393394	0.749093327505	0.86697991834	-0.0928676230535	0
	0.416129306556	-0.77657347663	0.925569221949	0.657018896469	0.528315296123	-0.731822898669	0.85219041731	-0.144800185597	-0.522540654569
	0.584657637089	-0.546980314497	0.904523114432	0.23766612669	0.630617269617	-0.326269096274	0.896049577111	0.357970360159	-0.306965831298
	0.40887553094	-0.232507534426	0.848744005657	0.297407671864	0.667254507621	-0.815689113308	0.862118404366	0.00164894749674	0
	0.585740046808	-0.0421054039468	0.942618201097	0.170034764205	0.456673863498	0.715991886242	0.800374129341	0.0426019509726	0
	0.416430155581	-0.761211266635	0.929446962139	0.638266275952	0.509969887664	0.564201877697	0.814771493314	0.730351920081	-0.55385449187
	0.634281470227	-0.601821109947	0.801699676988	0.588266091021	0.63532826621	0.789748778497	0.848231700576	0.316023992275	0
	0.525649185996	-0.417722476173	0.949694268521	0.289114281074	0.656986318842	-0.424085178483	0.839628982365	-0.325260272936	-0.505731313763
	0.547828321559	-0.887107432641	0.820661229089	0.0272958276836	0.574416329177	-0.878836070503	0.874647066245	-0.532897076098	-0.468011348963
	0.438779540378	-0.464257198738	0.824468313104	0.580788822101	0.451674354008	-0.408515792917	0.874792090315	0.758198052908	0
	0.573431795359	-0.817454637475	0.906715895476	0.763564615831	0.428277818791	-0.160729215081	0.860787712492	-0.688398878684	-0.415885831311
	0.6539009357	-0.153018956406	0.879136384135	0.801463595328	0.513697399215	-0.540304478742	0.861632934951	0.882520529381	0
	0.504688284454	-0.845312697275	0.933780651051	0.285424571608	0.504129028265	0.524623749195	0.825108474764	-0.859519891331	-0.414990661227
	0.580025942992	-0.838691185626	0.932255730154	0.210555561823	0.546730518796	-0.751226580345	0.886394359939	0.837685673684	-0.184338355421
	0.499997887824	-0.496857198347	0.898936006885	0.129628381654	0.438105644035	0.531036052195	0.826482293305	-0.187555971002	0
	0.660334370061	-0.320209911898	0.800273477702	0.211397078183	0.415848411988	-0.239539451603	0.842781505409	-0.766434910504	0
	0.51043089799	-0.0695268962118	0.90597912607	0.644202665053	0.667260010578	0.329570568983	0.829142479474	-0.0419015576891	0
	0.687140781183	-0.720447745949	0.85193950285	0.581235064068	0.456789263763	0.354206733206	0.930250131492	0.531597052419	-0.269752595422
	0.424229756815	-0.871419831381	0.901055864522	0.720768549224	0.692699851502	0.115926467373	0.855535688733	-0.658186515804	0
	0.650702165531	-0.147493708243	0.929008442333	0.267337149132	0.677828018272	-0.0869573513746	0.937903263301	0.414513049501	0
	0.416430155581	-0.761211266635	0.929446962139	0.638266275952	0.503784130762	0.564201877697	0.809078333668	0.730351920081	-0.552925494873
	0.610945257591	-0.609578787245	0.807227169989	0.703073196493	0.529230234303	-0.440899508594	0.803648923404	-0.37724876465	0
	0.663197997464	-0.701725280061	0.926718875679	0.613243079546	0.575436194873	-0.896219975666	0.874987440441	-0.72889291331	-0.374208145072
	0.670219947834	-0.397467955812	0.929484764827	0.0285446607147	0.574246928573	0.0589547688716	0.934703433443	-0.283548829766	0
	0.566021289572	-0.0243784091895	0.825170402014	0.0257177953434	0.66896122855	-0.370541417634	0.934182542761	0.656569918142	0
	0.391319191363	-0.750977877315	0.877730351203	0.713701519874	0.695147635737	0.744560940429	0.874719300751	-0.0392474007836	0
	0.633021124291	-0.582976286158	0.817990652292	0.804322602176	0.45205706705	-0.482669443303	0.919400641286	0.144039087139	0
	0.636031729662	-0.464257198738	0.824904147789	0.580788822101	0.45435981081	-0.299910032455	0.905085295383	0.798988756806	0
	0.656169728835	-0.158211656783	0.848413713074	0.269198524073	0.48674706481	0.739810804108	0.876197391409	0.161621379725	0
	0.533006306304	-0.621802359885	0.862278770411	0.00560387996141	0.685427738111	-0.747861372291	0.912219115037	-0.146998192308	-0.483372958471
	0.525649185996	-0.383208458248	0.949635220398	0.263817419793	0.668283808552	-0.424085178483	0.839628982365	-0.297702284994	-0.513741514553
	0.378474665746	-0.73657774319	0.863975506733	0.401592831651	0.394252814963	-0.852257697012	0.845618527881	0.762331004575	0
	0.600126919559	-0.733217131805	0.901417335444	0.345725469847	0.550960416047	-0.186866869991	0.870683872886	-0.851950297201	-0.389364056464
	0.478228675754	-0.376675689333	0.877312139837	0.308809563027	0.471910279385	-0.672613307411	0.864170099459	0.336242820011	0
	0.43877988941	-0.415296261078	0.901106169688	0.300479390531	0.660405925069	-0.626966534339	0.935516188915	-0.020390638001	0
	0.400043118482	-0.867611480473	0.904827397897	0.763564615831	0.457463807271	-0.160729215081	0.858565416331	-0.644534454323	-0.54954249105
	0.524262021001	-0.766496636764	0.933895201244	0.394045806846	0.635271091309	-0.507591797486	0.925832470756	0.0618803192059	-0.431658175708
	0.697414322072	-0.706573118585	0.87068485138	0.342625700553	0.556722221253	-0.185979150103	0.87105909744	-0.851950297201	-0.246255136025
	0.599492438397	-0.0704318282157	0.899577294987	0.512562875376	0.648231943221	-0.146381644656	0.814364175686	0.682052592562	0
	0.488407323011	-0.783319196463	0.916544435951	0.890464164216	0.678895176496	-0.792902746939	0.942825750749	0.141174522841	-0.515651519389
	0.395915241826	-0.600298227298	0.939657900467	0.486497348759	0.502075019684	-0.387092221653	0.838857954624	-0.819836065344	-0.545980567311
	0.577251634835	-0.566218809871	0.92393725805	0.460045404357	0.665937730041	-0.543040033105	0.866779323763	-0.408135283714	-0.465473848915
	0.524262021001	-0.774054881043	0.903703337135	0.495019048019	0.621311398747	-0.507794153749	0.924743363181	0.0618803192059	-0.454848217344
	0.410054495835	-0.872086366968	0.949839725201	0.779007649522	0.41677292377	-0.708031474606	0.878893997384	0.635525819652	0
	0.574538594413	-0.77657347663	0.925569221949	0.649665972407	0.525321765514	0.314342874271	0.850670634126	-0.178334209903	0
	0.392210795727	-0.121292175399	0.81273731344	0.839272619488	0.61544373171	0.165055815797	0.830818157379	0.102528927025	0
	0.675549416539	-0.774336226157	0.864025715328	0.466665658367	0.383388513546	0.294294304577	0.916623384936	0.850806779903	-0.25880320136
	0.576486792271	-0.682345781672	0.937264556987	0.660150499361	0.646038402616	-0.877972347184	0.821436213958	0.837128119407	0
	0.407726971468	-0.447664133103	0.86936008612	0.687646087154	0.639901463915	0.671679231847	0.875611523387	0.691376007819	0
	0.387494182154	-0.445390933803	0.86936008612	0.603044897639	0.597830384787	0.62105352244	0.878485465208	0.691376007819	0
	0.565855312027	-0.821743222088	0.856519892479	0.239349619052	0.686437031456	0.27588128579	0.884156369294	0.527161021569	-0.271046219229
	0.533323440459	-0.565628398989	0.834652453274	0.580808479563	0.462406843305	-0.0231966165352	0.858868668009	-0.31396692025	0
	0.499997887824	-0.489271403902	0.933305551204	0.129628381654	0.438105644035	0.518957036421	0.826482293305	0.778272874587	-0.528904506252
	0.563320576776	-0.0733239927539	0.925061289367	0.899050080592	0.622010533927	-0.29201283744	0.927108659021	0.123337848225	0
	0.527975776835	-0.261747753294	0.864267449814	0.673806576192	0.386762315662	0.612271618116	0.946596081359	0.347907772549	0
	0.525649185996	-0.364335907768	0.948980052152	0.263817419793	0.656986318842	-0.296076245525	0.839628982365	-0.325260272936	-0.513060992167
	0.499997887824	-0.494481136908	0.933305551204	0.129628381654	0.438105644035	0.518957036421	0.826482293305	0.676387701585	-0.529554679597
	0.680299818992	-0.642178426353	0.929173194063	0.492734160401	0.653466178984	0.565736824936	0.831106859959	0.809276748876	-0.417343143774
	0.407309123028	-0.761211266635	0.934156189022	0.574840754611	0.513210832401	0.128757147316	0.809736142792	0.730351920081	-0.553486277672
	0.416129306556	-0.775758704749	0.923968553092	0.657018896469	0.528315296123	-0.738051990596	0.828792600542	-0.178334209903	-0.527388452118
	0.397334252097	-0.76841439204	0.915896666889	0.890464164216	0.491673524744	-0.786673654941	0.937773010183	0.315185214919	-0.56173114929
	0.504688284454	-0.834290315667	0.933780651051	0.413816019809	0.504129028265	0.524623749195	0.825108474764	-0.859519891331	-0.423612787883
	0.642556961076	-0.582976286158	0.817990652292	0.804322602176	0.465131284509	-0.482669443303	0.919400641286	0.157883037655	0
	0.694267443879	-0.720447745949	0.85193950285	0.649306336735	0.491096250677	0.354206733206	0.93210454576	0.515021031138	-0.263003010873
	0.504688284454	-0.845312697275	0.933780651051	0.413816019809	0.504129028265	0.524623749195	0.825108474764	-0.859519891331	-0.421505763802
	0.600126919559	-0.706573118585	0.901417335444	0.345725469847	0.555119860107	-0.186866869991	0.87105909744	-0.851950297201	-0.395743850644
	0.499997887824	-0.489271403902	0.933305551204	0.129628381654	0.438105644035	0.485725520571	0.826482293305	0.778272874587	-0.529190654682
	0.550433205936	-0.556130413331	0.818074578657	0.0314294964434	0.543537080715	-0.888551637496	0.945999767697	-0.560127956158	-0.527879148913
	0.547828321559	-0.887836451658	0.890144267424	0.273165697718	0.573833331343	-0.609321437595	0.883403981668	0.247810723133	-0.390737139376
	0.417032855326	-0.77657347663	0.925569221949	0.657018896469	0.528315296123	-0.732593644212	0.851842317731	-0.178334209903	-0.522860726851
	0.565343712022	-0.397467955812	0.931188677787	0.00639248448913	0.591972299415	-0.387472681045	0.934733794245	-0.27886348217	-0.459363496916
